,Unnamed: 0,names,quantity,names_encoded,predicted_quantity
63881,,MANDU,1,3471,1.0
63882,,MANDY,1,3472,1.0
63883,,MANEKI,1,3473,1.0
63884,,MANGOCHI,1,3475,4.2
63885,,MANIA,1,3476,1.0
63886,,MANIEK,1,3477,1.0
63887,,MANITOU,1,3478,1.0
63888,,MANOLO,1,3479,1.0
63889,,MANON,1,3480,1.0
63890,,MANU,1,3481,1.2
63891,,MAO,1,3483,1.0
63892,,MAO MAO,1,3484,1.0
63893,,MAOMAO,1,3485,1.0
63894,,MAORI,1,3486,1.0
63895,,MAPLES,1,3488,3.6
63896,,MARAKESH,1,3490,1.0
63897,,MARCA,1,3493,1.4
63898,,MARCELINE,1,3495,1.4
63899,,MARCELLO,1,3496,1.0
63900,,MARCI,1,3497,1.0
63901,,MARCIPAN,1,3498,1.0
63902,,MARDI GRAS,1,3502,1.0
63903,,MARFA,1,3503,1.0
63904,,MARGUERITE,1,3508,1.2
63905,,MARI,1,3509,1.6
63906,,MARIA BERENI,1,3511,1.6
63907,,MARICICA,1,3512,1.0
63908,,MARILLA,1,3516,1.2
63909,,MARINA,1,3519,1.2
63910,,MARK ZUCKERF,1,3522,1.0
63911,,MARKUS,1,3523,1.8
63912,,MARLENA,1,3525,1.8
63913,,MARLIN,1,3528,1.2
63914,,MARQUES,1,3533,1.6
63915,,MARSFRED,1,3535,2.2
63916,,MARSHA,1,3536,1.0
63917,,MARSHALL,1,3537,2.4
63918,,MARSHMELLO,1,3539,2.4
63919,,MARTA,1,3541,1.2
63920,,MARTEN,1,3542,1.0
63921,,MARTHA,1,3543,1.0
63922,,MARTINIQUE,1,3546,1.6
63923,,MARTY MC FLY,1,3548,3.2
63924,,MARU,1,3549,1.0
63925,,MARVEL,1,3551,1.2
63926,,MAR-VEL,1,3489,1.0
63927,,MARY-ANNE,1,3555,1.2
63928,,MARY-KATE,1,3556,1.0
63929,,MARYTH,1,3557,1.0
63930,,MARZIE,1,3558,1.0
63931,,MARZIPAN,1,3559,1.0
63932,,MARZY,1,3560,1.0
63933,,MASH,1,3561,1.0
63934,,MASHKA,1,3563,1.6
63935,,MASIENIKA,1,3565,1.2
63936,,MASIK,1,3566,1.0
63937,,MASQUERADE,1,3568,1.2
63938,,MATHILDE,1,3570,1.2
63939,,MATT,1,3574,1.2
63940,,MATTY,1,3577,1.8
63941,,MAUDIE,1,3580,1.4
63942,,MAUJIE,1,3582,1.6
63943,,MAULY,1,3583,1.0
63944,,MAUN,1,3584,1.0
63945,,MAURINO,1,3586,1.0
63946,,MAURY,1,3587,1.0
63947,,MAWI,1,3590,1.6
63948,,MAX ROSALES,1,3592,12.6
63949,,MAXIME,1,3595,1.8
63950,,MAXIMILIANO,1,3596,1.0
63951,,MAXIMILLION,1,3597,1.0
63952,,MAXIMUS,1,3598,1.0
63953,,MAXIUM,1,3600,1.8
63954,,MAXXIE,1,3602,1.0
63955,,MAXXY,1,3603,1.0
63956,,MAYA ANGELOU,1,3606,4.0
63957,,MAYAH,1,3607,1.0
63958,,MAYHEM,1,3608,1.0
63959,,MAYU,1,3609,1.0
63960,,MAYUKI,1,3610,1.0
63961,,MAYUME,1,3611,1.0
63962,,MAYWEST,1,3612,1.0
63963,,MAYZA,1,3613,1.0
63964,,MAZA,1,3614,1.0
63965,,MAZAL,1,3615,1.0
63966,,MAZIKEEN,1,3616,1.0
63967,,MAZZIE,1,3617,1.0
63968,,MCCARTNEY,1,3618,1.0
63969,,MCCOY,1,3619,1.0
63970,,MCDREAMY,1,3620,1.0
63971,,MCFLY,1,3621,1.0
63972,,MCGIVOR,1,3622,1.0
63973,,MCGYVER,1,3623,1.0
63974,,MCKEE,1,3624,1.0
63975,,MCSTUBBIN,1,3626,1.2
63976,,MEARL,1,3628,1.2
63977,,MEATLOAF,1,3630,1.4
63978,,MEECA,1,3631,1.0
63979,,MEECHEE,1,3632,1.0
63980,,MEEMO,1,3634,1.8
63981,,MEEP,1,3635,1.0
63982,,MEEPLE,1,3637,1.2
63983,,MEEZER,1,3638,1.0
63984,,MEGGY,1,3639,1.0
63985,,MEGRA,1,3640,1.0
63986,,MEI-LIN,1,3641,1.0
63987,,MEIMEI,1,3643,1.2
63988,,MEJO,1,3644,1.0
63989,,MEJURI,1,3645,1.0
63990,,MEKO,1,3646,1.0
63991,,MELACHII,1,3648,1.4
63992,,MELANIE,1,3649,1.0
63993,,MELANIEANNE,1,3650,1.0
63994,,MELI,1,3651,1.0
63995,,MELINA,1,3652,1.0
63996,,MELISSA,1,3653,1.0
63997,,MELLO,1,3654,1.0
63998,,MELLY,1,3656,1.4
63999,,MELO,1,3657,1.0
64000,,MELON,1,3659,2.2
64001,,MELUSI,1,3660,1.0
64002,,MELVIN,1,3661,1.0
64003,,MEME,1,3662,1.2
64004,,MENINA,1,3664,1.2
64005,,MEOW ME,1,3665,2.2
64006,,MEOWMEOW,1,3667,2.2
64007,,MEOWS,1,3668,1.0
64008,,MEOWTH,1,3669,1.0
64009,,MEREDITH,1,3672,1.4
64010,,MEREDITH GRE,1,3673,1.0
64011,,MERKES,1,3674,1.0
64012,,MERLOT,1,3676,3.2
64013,,MERREL,1,3678,1.2
64014,,MERU,1,3680,1.0
64015,,MESHA,1,3681,1.0
64016,,MESHE,1,3682,1.0
64017,,MESHKI,1,3683,1.0
64018,,MESSY,1,3684,1.0
64019,,MESUE,1,3685,1.0
64020,,METEOR,1,3686,1.0
64021,,METILDA,1,3687,1.0
64022,,MEUW,1,3688,1.0
64023,,MEW,1,3689,1.0
64024,,MEWGENE,1,3691,1.4
64025,,MEWMEW,1,3692,1.0
64026,,MEWSETTE,1,3693,1.0
64027,,MEWTWO,1,3694,1.0
64028,,MEXY,1,3695,1.0
64029,,MEYA,1,3696,1.0
64030,,MEYOU,1,3697,1.0
64031,,MEZZ,1,3698,1.0
64032,,MI MING,1,3699,1.0
64033,,MIAO,1,3701,9.6
64034,,MIAO MIAO,1,3702,1.0
64035,,MIAOMIAO,1,3703,1.0
64036,,MICCHI,1,3706,1.8
64037,,MICHAEL 2,1,3708,1.6
64038,,MICHAEL JACK,1,3709,1.0
64039,,MICHI,1,3713,1.6
64040,,MICHO,1,3714,1.0
64041,,MICHONE,1,3715,1.0
64042,,MICI,1,3716,1.0
64043,,MICK JAGGER,1,3718,1.0
64044,,MICKA,1,3719,1.0
64045,,MICKI,1,3721,3.8
64046,,MICRO,1,3724,1.2
64047,,MIDNA,1,3726,7.4
64048,,MIDNIGHT RAV,1,3728,1.0
64049,,MIE,1,3729,1.0
64050,,MIEZE,1,3730,1.0
64051,,MIFFY,1,3731,1.0
64052,,MIGA,1,3732,1.0
64053,,MIGHTY MOUSE,1,3733,1.0
64054,,MIGUELITO,1,3734,1.0
64055,,MIIKO,1,3735,1.0
64056,,MIISU,1,3736,3.4
64057,,MIKAELA,1,3738,3.4
64058,,MIKAN,1,3739,1.0
64059,,MIKAS,1,3740,1.0
64060,,MIKEAL,1,3742,1.8
64061,,MIKESH,1,3743,2.2
64062,,MIKKI,1,3745,2.2
64063,,MIKKO,1,3746,1.0
64064,,MIKLO,1,3747,1.0
64065,,MIKOTO,1,3749,1.0
64066,,MIKY,1,3750,1.0
64067,,MILAN,1,3752,3.0
64068,,MILDRED,1,3753,1.0
64069,,MILES DECLWD,1,3755,1.4
64070,,MILI,1,3757,1.6
64071,,MILKA,1,3758,1.0
64072,,MILKIE,1,3759,1.0
64073,,MILLAH,1,3762,2.0
64074,,MILLEY,1,3764,1.4
64075,,MILLI,1,3765,1.0
64076,,MILO HOANG,1,3770,1.0
64077,,MILOH,1,3771,1.0
64078,,MILUSIA,1,3773,1.4
64079,,MILZ,1,3774,1.0
64080,,MIM,1,3775,7.0
64081,,MIMI MINOU,1,3777,7.0
64082,,MIMI WONG,1,3778,1.0
64083,,MIMOLETTE,1,3779,1.0
64084,,MIMUSIA,1,3781,1.4
64085,,MIN,1,3782,1.0
64086,,MIN MIN,1,3783,1.0
64087,,MINALOUSHE,1,3785,1.4
64088,,MINAZAI,1,3786,1.0
64089,,MINDEN,1,3787,1.0
64090,,MINETTE,1,3790,1.2
64091,,MINEW,1,3791,1.0
64092,,MINEY,1,3792,1.0
64093,,MINGMING,1,3794,1.4
64094,,MINI MOLLY,1,3797,1.2
64095,,MINIE,1,3799,1.2
64096,,MINIMUS,1,3800,1.0
64097,,MINION,1,3801,1.0
64098,,MINKY,1,3802,1.0
64099,,MINNEY,1,3803,1.0
64100,,MINNIE MOMMY,1,3806,9.2
64101,,MINNOS,1,3807,1.0
64102,,MINOUCHKA,1,3812,1.4
64103,,MINOUNE,1,3813,1.0
64104,,MINT,1,3814,1.2
64105,,MINX,1,3816,1.0
64106,,MIO,1,3817,1.0
64107,,MION,1,3818,1.0
64108,,MIRANDA,1,3820,1.4
64109,,MISA,1,3821,1.4
64110,,MISCHIF,1,3825,1.8
64111,,MISHAPUSHKIN,1,3827,4.0
64112,,MISHI,1,3828,1.0
64113,,MISHKO,1,3830,1.8
64114,,MISHO,1,3831,1.0
64115,,MISHTI,1,3832,1.0
64116,,MISIU,1,3835,1.2
64117,,MISS BLUSH,1,3837,2.8
64118,,MISS CHEEKY,1,3838,1.0
64119,,MISS DELLA,1,3839,1.0
64120,,MISS ELLIE,1,3840,1.0
64121,,MISS HISS,1,3841,1.0
64122,,MISS JACKSON,1,3842,1.0
64123,,MISS MARPLE,1,3844,1.0
64124,,MISS MEW,1,3845,1.0
64125,,MISS OHIO,1,3846,1.0
64126,,MISS PEANUT,1,3847,1.0
64127,,MISS PURRS,1,3848,1.0
64128,,MISS SPARKLE,1,3849,1.0
64129,,MISS SWEETS,1,3850,1.0
64130,,MISS VIOLET,1,3851,1.0
64131,,MISSCALLIOPE,1,3852,1.0
64132,,MISSE,1,3853,1.0
64133,,MISSTY,1,3854,7.2
64134,,MISSY BOOTS,1,3856,7.2
64135,,MISSY BUG,1,3857,1.0
64136,,MISTER D,1,3859,1.4
64137,,MISTER FREE,1,3860,1.0
64138,,MISTLETOE,1,3861,1.0
64139,,MISTY DAY,1,3863,1.0
64140,,MISTY TURNIP,1,3864,1.0
64141,,MITAINE,1,3865,1.0
64142,,MITCH,1,3866,1.0
64143,,MITCHELL,1,3867,1.0
64144,,MITCHY,1,3868,1.0
64145,,MITHU,1,3869,1.0
64146,,MITSA,1,3870,1.0
64147,,MITSEY,1,3871,1.0
64148,,MITSU,1,3873,1.2
64149,,MITTEN,1,3875,1.4
64150,,MITTS,1,3877,1.2
64151,,MITZIE,1,3880,2.0
64152,,MIU,1,3882,2.0
64153,,MIUMIU,1,3884,1.2
64154,,MIXTLY,1,3885,1.0
64155,,MIYAKAKI,1,3886,1.0
64156,,MIYUKI,1,3887,1.0
64157,,MIZU,1,3889,1.2
64158,,MIZUKI,1,3890,1.0
64159,,MJ,1,3891,1.2
64160,,MME WHITE,1,3893,1.2
64161,,MO,1,3894,1.0
64162,,MO MO,1,3895,1.0
64163,,MOANA,1,3896,1.0
64164,,MOBIUS,1,3897,1.0
64165,,MOBY,1,3898,1.0
64166,,MOCCA,1,3899,1.0
64167,,MOCCASIN,1,3900,1.0
64168,,MOCCO,1,3901,1.0
64169,,MOET,1,3905,1.6
64170,,MOFF,1,3906,1.0
64171,,MOGGY,1,3907,1.0
64172,,MOHAIR,1,3909,1.2
64173,,MOIRA,1,3910,1.0
64174,,MOISEY,1,3911,1.0
64175,,MOISHE,1,3912,1.0
64176,,MOJACKO,1,3913,1.0
64177,,MOJO-JOJO,1,3915,1.2
64178,,MOKEY,1,3917,1.2
64179,,MOKIE,1,3918,1.0
64180,,MOKU,1,3919,1.0
64181,,MOKUM,1,3920,1.0
64182,,MOKY,1,3921,1.0
64183,,MOLASSES,1,3922,1.0
64184,,MOLLIE,1,3923,1.0
64185,,MOLLY ROSE,1,3925,1.4
64186,,MOMIJI,1,3927,1.0
64187,,MOMMA,1,3928,1.0
64188,,MOMMA ADELIN,1,3929,1.0
64189,,MON,1,3933,4.6
64190,,MONA,1,3934,1.0
64191,,MONARCH,1,3936,1.2
64192,,MONCHICHI,1,3937,1.0
64193,,MONEY,1,3938,1.0
64194,,MONI,1,3939,1.0
64195,,MONING,1,3941,1.8
64196,,MONITO,1,3942,1.0
64197,,MONO,1,3944,3.6
64198,,MONSIEUR MOR,1,3945,1.2
64199,,MONTCLAIR,1,3947,1.2
64200,,MONTEGO,1,3949,1.8
64201,,MONTGOMERY C,1,3950,1.0
64202,,MONTY PURRTH,1,3952,5.4
64203,,MONTY TUX,1,3953,1.0
64204,,MONTY XAVIER,1,3954,1.0
64205,,MONZIE,1,3955,1.0
64206,,MOO SHOO,1,3958,1.4
64207,,MOOCH LEPEW,1,3959,1.0
64208,,MOOGGI,1,3961,1.0
64209,,MOOGLE,1,3962,1.0
64210,,MOOKI,1,3963,1.0
64211,,MOOKIE BETTS,1,3965,1.0
64212,,MOOMIN,1,3966,1.0
64213,,MOOMOO,1,3967,1.0
64214,,MOON UNIT,1,3969,1.0
64215,,MOONEE,1,3970,1.0
64216,,MOONEY,1,3971,1.2
64217,,MOOSHKA,1,3975,2.0
64218,,MOOSHY,1,3976,1.0
64219,,MORDRED,1,3978,1.2
64220,,MORITZ,1,3980,1.0
64221,,MORNING,1,3981,1.0
64222,,MORSE,1,3983,2.6
64223,,MORTHY,1,3984,1.0
64224,,MORTY PANTS,1,3988,1.6
64225,,MOSAIC,1,3989,1.0
64226,,MOSBY,1,3990,1.4
64227,,MOSCATO,1,3992,1.4
64228,,MOSHA,1,3994,1.0
64229,,MOSHI,1,3995,1.0
64230,,MOSTLY GREY,1,3996,1.0
64231,,MOTH,1,3997,1.0
64232,,MOTORHEAD,1,3998,1.0
64233,,MOTTLE,1,3999,1.0
64234,,MOTTYL,1,4000,1.0
64235,,MOUDY,1,4001,1.0
64236,,MOUFETTE,1,4002,1.0
64237,,MOUMOU,1,4003,1.0
64238,,MOUNTY,1,4004,2.8
64239,,MOUSER,1,4006,2.8
64240,,MOUSEY,1,4007,1.0
64241,,MOUSTACHIO,1,4011,1.2
64242,,MOXY,1,4014,1.2
64243,,MOZIE,1,4016,1.2
64244,,MR BEAN,1,4017,1.0
64245,,MR BENNETT,1,4018,1.0
64246,,MR BIG,1,4019,1.0
64247,,MR BJ,1,4020,1.0
64248,,MR BLUE,1,4021,1.0
64249,,MR BOLD,1,4022,1.0
64250,,MR CAT,1,4023,1.0
64251,,MR CI CI,1,4024,1.0
64252,,MR DARCY,1,4025,1.0
64253,,MR FLUFFERS,1,4026,1.0
64254,,MR GARCIA,1,4027,1.0
64255,,MR HARRIS,1,4028,1.0
64256,,MR HOBBS,1,4029,1.2
64257,,MR K,1,4031,1.2
64258,,MR KITTY,1,4032,1.0
64259,,MR MARLEY,1,4033,1.0
64260,,MR MISTY,1,4034,1.0
64261,,MR MOUSER,1,4035,1.0
64262,,MR MRUCZEK,1,4036,1.0
64263,,MR NOODLES,1,4037,1.0
64264,,MR PICKLES,1,4038,1.0
64265,,MR PURR,1,4039,1.0
64266,,MR SKINNY,1,4040,1.0
64267,,MR T,1,4041,1.0
64268,,MR TOD,1,4042,1.0
64269,,MR TROUBLE,1,4043,1.0
64270,,MR WIGGLES,1,4044,1.0
64271,,MR WIGGLES/C,1,4045,1.0
64272,,MR WONDERFUL,1,4046,1.0
64273,,MR.,1,4047,1.0
64274,,MR. BIG,1,4048,1.0
64275,,MR. BLUE,1,4049,1.0
64276,,MR. CHATTY,1,4050,1.0
64277,,MR. CHEESE,1,4051,1.0
64278,,MR. CLEVER,1,4052,1.0
64279,,MR. HIGGINS,1,4053,1.0
64280,,MR. JINX,1,4054,1.0
64281,,MR. KAT,1,4055,1.0
64282,,MR. MOOSE,1,4056,1.0
64283,,MR. PINK,1,4057,1.0
64284,,MR. T,1,4058,1.0
64285,,MR. WILSON,1,4059,1.0
64286,,MR. YELLOW,1,4060,1.0
64287,,MR.BOJANGLES,1,4061,1.0
64288,,MR.FRED,1,4062,1.0
64289,,MR.JINX,1,4063,1.0
64290,,MR.KITTY,1,4064,1.0
64291,,MR.MUFFIN,1,4065,1.0
64292,,MR.SHADOW,1,4066,1.0
64293,,MR.TROUBLE,1,4067,1.0
64294,,MRFLUFFYPANT,1,4068,1.0
64295,,MRMAN,1,4069,1.0
64296,,MRS BURNS,1,4070,1.0
64297,,MRS. NORRIS,1,4071,1.0
64298,,MRUCZEK,1,4072,1.0
64299,,MS MEW,1,4073,1.0
64300,,MS NOVA,1,4074,1.0
64301,,MS. GOLD,1,4075,1.0
64302,,MS. WHITE,1,4076,1.0
64303,,MS.BIRDY,1,4077,1.0
64304,,MS.LADY,1,4078,1.0
64305,,MSJANEMARPEL,1,4079,1.0
64306,,MUCIO,1,4080,1.0
64307,,MUCK,1,4081,1.0
64308,,MUEZZA,1,4082,1.0
64309,,MUFFIN MAN,1,4085,5.0
64310,,MUFFINS,1,4086,1.0
64311,,MUFFY,1,4087,1.0
64312,,MUJAHID,1,4089,1.0
64313,,MUJI,1,4090,1.0
64314,,MULLY,1,4093,1.4
64315,,MUMMA,1,4094,1.0
64316,,MUMMIES,1,4095,1.2
64317,,MUMU,1,4097,1.2
64318,,MUNA,1,4098,1.0
64319,,MUNCHIE,1,4099,1.6
64320,,MUNDO,1,4101,1.6
64321,,MUNNA,1,4102,1.0
64322,,MUNROE,1,4103,1.0
64323,,MUOI,1,4104,1.0
64324,,MUPPET,1,4105,1.0
64325,,MUPSA III,1,4106,1.2
64326,,MURCHIK,1,4108,1.2
64327,,MURCHYK,1,4109,1.0
64328,,MURDOCH,1,4110,1.0
64329,,MURKA,1,4111,1.0
64330,,MURKO,1,4112,1.0
64331,,MUSE,1,4116,1.2
64332,,MUSETTE,1,4117,1.0
64333,,MUSHIE,1,4118,1.0
64334,,MUSHU,1,4120,1.2
64335,,MUSIA,1,4121,1.0
64336,,MUSKOKA,1,4122,1.0
64337,,MUSSA,1,4123,1.0
64338,,MUSSEL,1,4124,1.0
64339,,MUSTACHIO,1,4125,1.0
64340,,MUSTI,1,4126,1.0
64341,,MUSTI JR (EM,1,4127,1.0
64342,,MYA MAY,1,4129,1.4
64343,,MYCROFT,1,4130,1.0
64344,,MYKAYLA,1,4131,1.0
64345,,MYLES,1,4132,1.0
64346,,MYNX,1,4134,2.2
64347,,MYRKA,1,4136,1.2
64348,,MYRRH,1,4137,1.0
64349,,MYRRH TICO,1,4138,1.0
64350,,MYRTLE,1,4139,1.0
64351,,MYRTLE (THE,1,4140,1.0
64352,,MYSARIA,1,4141,1.0
64353,,MYSTIE,1,4144,1.4
64354,,MYSTIK,1,4145,1.0
64355,,MYSTO,1,4147,1.2
64356,,MYSTOGAN,1,4148,1.0
64357,,NABLA,1,4149,1.0
64358,,NACA,1,4150,1.0
64359,,NACHO BOB,1,4152,2.0
64360,,NACO,1,4153,1.0
64361,,NADIA,1,4154,1.0
64362,,NAIGAO QIAN,1,4155,1.0
64363,,NAILA,1,4156,1.0
64364,,NAINEN,1,4157,1.0
64365,,NAKIA,1,4158,1.0
64366,,NAKITA,1,4159,7.6
64367,,NALA WHISKEY,1,4161,7.6
64368,,NAME 2?,1,4162,2.6
64369,,NAMELESS,1,4164,2.6
64370,,NAMIE,1,4166,1.6
64371,,NAMSAI,1,4167,1.0
64372,,NANACHACHA,1,4169,1.4
64373,,NANNAN,1,4171,1.0
64374,,NANO,1,4172,1.0
64375,,NANQUIM,1,4173,1.0
64376,,NANSHE,1,4174,1.0
64377,,NAOMI,1,4175,1.0
64378,,NARU,1,4178,1.2
64379,,NASCAR,1,4179,1.0
64380,,NASH,1,4180,1.0
64381,,NATALIE,1,4181,1.0
64382,,NATASHA,1,4182,1.0
64383,,NATTY,1,4183,1.0
64384,,NAWNI,1,4184,1.0
64385,,NAYATI,1,4186,1.2
64386,,NAYDRA,1,4187,1.0
64387,,NAYONG,1,4188,1.0
64388,,NEA,1,4189,1.0
64389,,NEBULOSA,1,4191,1.4
64390,,NEECHEE,1,4192,1.0
64391,,NEEK,1,4193,1.0
64392,,NEEKO,1,4194,1.0
64393,,NEFERTITI,1,4195,1.0
64394,,NEGAN,1,4196,1.0
64395,,NEGRITO,1,4197,1.0
64396,,NEIGE,1,4198,1.0
64397,,NELA,1,4200,1.0
64398,,NELI,1,4201,1.0
64399,,NELLA,1,4202,1.0
64400,,NELLCOTT,1,4203,1.0
64401,,NELSON,1,4206,1.4
64402,,NENE,1,4208,2.0
64403,,NERD,1,4211,1.6
64404,,NESTEA,1,4215,1.2
64405,,NESTOR,1,4216,1.0
64406,,NETTIE,1,4217,1.0
64407,,NEVADA,1,4218,1.2
64408,,NEVILLE,1,4220,1.2
64409,,NEVSKY,1,4221,1.0
64410,,NEWBIE,1,4222,1.0
64411,,NEWMAN,1,4223,1.0
64412,,NEWO,1,4224,1.0
64413,,NEWT,1,4225,1.0
64414,,NEYMAR,1,4227,1.4
64415,,NEZUKO,1,4228,1.0
64416,,NGERU,1,4229,1.0
64417,,NIAMH,1,4231,1.0
64418,,NIANGNIANG,1,4232,1.0
64419,,NIBBS,1,4235,1.2
64420,,NIBLET,1,4236,1.0
64421,,NIBS,1,4237,1.0
64422,,NICCI,1,4238,1.0
64423,,NICKEL,1,4241,1.6
64424,,NICKINICOLE,1,4243,1.4
64425,,NICOLAS,1,4246,1.8
64426,,NIEBLE,1,4248,1.2
64427,,NIETZSCHE,1,4249,1.0
64428,,NIEVE,1,4250,1.0
64429,,NIGELLA,1,4252,1.6
64430,,NIGHT,1,4253,1.0
64431,,NIGIRI,1,4254,1.0
64432,,NIKA,1,4255,1.0
64433,,NIKAN,1,4256,1.0
64434,,NIKKO,1,4261,2.4
64435,,NIKOLA TESLA,1,4263,2.0
64436,,NIKOLAI,1,4264,1.0
64437,,NIKORU,1,4265,1.0
64438,,NIKUJAGA,1,4266,1.0
64439,,NILA,1,4267,1.0
64440,,NILI,1,4268,1.0
64441,,NIMITZ,1,4270,1.8
64442,,NINA-NEMO,1,4272,2.8
64443,,NINI,1,4273,1.0
64444,,NINO BROWN,1,4276,1.4
64445,,NIPPS,1,4277,1.0
64446,,NIRU,1,4278,1.0
64447,,NISAN,1,4279,1.0
64448,,NISMO,1,4280,1.0
64449,,NISSA,1,4281,1.0
64450,,NIXON,1,4282,1.0
64451,,NIYLAH,1,4283,1.0
64452,,NO NAME 3,1,4286,1.2
64453,,NO TEETH,1,4288,1.2
64454,,NOBI,1,4290,2.2
64455,,NOG,1,4292,1.4
64456,,NOG NOG,1,4293,1.0
64457,,NOIR,1,4294,1.0
64458,,NOIREAU,1,4296,1.2
64459,,NOIRO,1,4297,1.0
64460,,NOISETTE,1,4298,1.0
64461,,NOISY,1,4299,1.0
64462,,NOLEE,1,4300,1.0
64463,,NOMAD,1,4301,1.0
64464,,NONIM,1,4302,1.2
64465,,NOOK,1,4306,1.2
64466,,NOOKY,1,4308,1.2
64467,,NOONER,1,4309,1.0
64468,,NOOR,1,4310,1.0
64469,,NOORI,1,4311,1.0
64470,,NOOSA,1,4312,1.0
64471,,NORAH,1,4315,1.4
64472,,NORBAL,1,4316,1.0
64473,,NORBU,1,4317,1.4
64474,,NOR'EASTER,1,4313,1.4
64475,,NORIE,1,4319,1.4
64476,,NORMA,1,4320,1.0
64477,,NORRIS,1,4322,2.2
64478,,NORTON,1,4323,1.0
64479,,NOSE,1,4324,1.0
64480,,NOSY,1,4326,1.2
64481,,NOTE,1,4327,1.0
64482,,NOUGAT,1,4328,1.0
64483,,NOVO,1,4331,1.2
64484,,NU,1,4333,2.2
64485,,NUBLINU,1,4335,1.0
64486,,NUCHIE,1,4336,1.0
64487,,NUDGER,1,4337,1.0
64488,,NUGGETT,1,4339,1.0
64489,,NUGGS,1,4340,1.0
64490,,NUKI,1,4341,1.0
64491,,NUMA,1,4342,1.0
64492,,NUMICIUS,1,4343,1.0
64493,,NUNA (NEW-NA,1,4344,1.0
64494,,NUOMI,1,4345,1.0
64495,,NUREYV,1,4346,1.0
64496,,NURU,1,4347,1.0
64497,,NUT,1,4348,1.0
64498,,NYMBIS,1,4352,1.2
64499,,NYSZ,1,4353,1.6
64500,,OBERON,1,4360,1.4
64501,,OBRA,1,4362,1.4
64502,,OBSIDIAN,1,4363,1.0
64503,,OBSIDIAN SID,1,4364,1.0
64504,,OCELOT,1,4365,1.0
64505,,OCOTILLO,1,4366,1.0
64506,,OCTAVIA,1,4367,1.0
64507,,OCTAVIUS,1,4368,1.0
64508,,ODDIE,1,4369,1.0
64509,,ODESSA,1,4370,1.8
64510,,ODO,1,4372,1.8
64511,,ODYSSEY,1,4373,1.0
64512,,OFFMAN,1,4374,1.0
64513,,OGGY,1,4375,1.0
64514,,OGI,1,4376,1.0
64515,,OH HENRY,1,4377,1.0
64516,,OHANA,1,4378,1.0
64517,,OLA,1,4379,1.0
64518,,OLEG,1,4381,1.4
64519,,OLGA,1,4382,1.0
64520,,OLIE,1,4383,1.0
64521,,OLIVER MONTG,1,4386,1.0
64522,,OLIVER NORTH,1,4387,1.0
64523,,OLIVER ZACHA,1,4388,1.0
64524,,OLIVER/PUSS,1,4389,1.0
64525,,OLIVIA BENSO,1,4391,1.0
64526,,OLIVIA WILDE,1,4392,1.0
64527,,OLLE,1,4393,1.0
64528,,OLLEY,1,4394,1.0
64529,,OLLY,1,4396,5.8
64530,,OLYMPIA,1,4397,1.0
64531,,OMAR,1,4398,1.0
64532,,OMELET,1,4399,1.0
64533,,ONIX,1,4400,1.0
64534,,ONJUS,1,4401,1.0
64535,,ONSLOW,1,4402,1.2
64536,,OODLE,1,4405,1.0
64537,,OOYOU,1,4406,2.8
64538,,OPE,1,4408,2.8
64539,,OPEY,1,4409,1.0
64540,,OPPY ROBBIE,1,4412,1.6
64541,,OPUS,1,4413,1.0
64542,,ORACLE,1,4414,1.0
64543,,ORCHARD,1,4416,1.6
64544,,OREGANO,1,4417,1.0
64545,,ORI FRANCIS,1,4420,1.2
64546,,ORIEO,1,4421,1.0
64547,,ORIOLE,1,4422,2.0
64548,,ORKO,1,4424,2.0
64549,,ORLANDO,1,4425,1.0
64550,,ORLOK,1,4426,1.0
64551,,ORRYO,1,4427,1.0
64552,,ORSON,1,4428,1.0
64553,,OSCAR BABY,1,4430,9.0
64554,,OSCAR MAZHOR,1,4431,1.0
64555,,OSCAR WILDE,1,4432,1.0
64556,,OSCAR/BUTTER,1,4433,1.0
64557,,OSCARLOS,1,4434,1.0
64558,,OSIRUS,1,4435,1.0
64559,,O'SIRUS,1,4356,1.2
64560,,OSKER,1,4437,1.4
64561,,OSSIE,1,4438,1.0
64562,,OTI,1,4441,1.2
64563,,OWL,1,4445,1.4
64564,,OZMA,1,4448,1.2
64565,,OZMAN,1,4449,1.0
64566,,OZY,1,4450,1.0
64567,,P.K,1,4453,3.4
64568,,P.K.,1,4454,1.2
64569,,PACATO,1,4456,1.2
64570,,PADDIWACK,1,4458,1.8
64571,,PADDY,1,4459,1.0
64572,,PAELLA,1,4460,1.0
64573,,PAGET,1,4461,1.0
64574,,PAIGE,1,4462,1.0
64575,,PAKO,1,4464,1.0
64576,,PAKORA,1,4465,1.0
64577,,PALMER,1,4466,1.0
64578,,PALMERSTON,1,4467,1.0
64579,,PALOMA,1,4468,1.0
64580,,PALOMINA,1,4469,1.0
64581,,PALZMA,1,4470,1.0
64582,,PAM,1,4471,1.0
64583,,PAMMY,1,4472,1.0
64584,,PAMUK,1,4473,1.0
64585,,PAMUK YUKI,1,4474,1.0
64586,,PAN,1,4475,1.0
64587,,PANARAMA,1,4476,1.4
64588,,PANDA BEAR,1,4480,2.6
64589,,PANDY,1,4482,2.6
64590,,PANEER,1,4483,1.0
64591,,PANGHU,1,4484,1.0
64592,,PANGUR,1,4486,1.2
64593,,PANGZI,1,4487,1.0
